,hour,month,date,year,values
64,16.0,1.0,3.0,2019.0,-120.00000000000003
65,17.0,1.0,3.0,2019.0,9.4
66,18.0,1.0,3.0,2019.0,10.2
67,19.0,1.0,3.0,2019.0,11.400000000000002
68,20.0,1.0,3.0,2019.0,9.4
69,21.0,1.0,3.0,2019.0,6.199999999999999
70,22.0,1.0,3.0,2019.0,7.8
71,23.0,1.0,3.0,2019.0,12.6
72,0.0,1.0,4.0,2019.0,10.999999999999996
73,1.0,1.0,4.0,2019.0,14.000000000000002
74,2.0,1.0,4.0,2019.0,13.200000000000001
75,3.0,1.0,4.0,2019.0,9.4
76,4.0,1.0,4.0,2019.0,-20.999999999999993
77,5.0,1.0,4.0,2019.0,-150.4
78,6.0,1.0,4.0,2019.0,-165.60000000000002
79,7.0,1.0,4.0,2019.0,-164.59999999999997
80,8.0,1.0,4.0,2019.0,-154.60000000000002
81,9.0,1.0,4.0,2019.0,-139.8
82,10.0,1.0,4.0,2019.0,-141.8
83,11.0,1.0,4.0,2019.0,-136.60000000000002
84,12.0,1.0,4.0,2019.0,-114.19999999999999
85,13.0,1.0,4.0,2019.0,29.6
86,14.0,1.0,4.0,2019.0,32.0
87,15.0,1.0,4.0,2019.0,318.2
88,16.0,1.0,4.0,2019.0,612.1999999999999
89,17.0,1.0,4.0,2019.0,640.9999999999999
90,18.0,1.0,4.0,2019.0,634.2
91,19.0,1.0,4.0,2019.0,620.2
92,20.0,1.0,4.0,2019.0,633.1999999999999
93,21.0,1.0,4.0,2019.0,639.4000000000001
94,22.0,1.0,4.0,2019.0,631.9999999999999
95,23.0,1.0,4.0,2019.0,629.2
96,0.0,1.0,5.0,2019.0,624.4
97,1.0,1.0,5.0,2019.0,634.4
98,2.0,1.0,5.0,2019.0,629.6000000000001
99,3.0,1.0,5.0,2019.0,624.1999999999999
100,4.0,1.0,5.0,2019.0,624.6
101,5.0,1.0,5.0,2019.0,614.8
102,6.0,1.0,5.0,2019.0,482.4
103,7.0,1.0,5.0,2019.0,463.6
104,8.0,1.0,5.0,2019.0,472.8
105,9.0,1.0,5.0,2019.0,472.8
106,10.0,1.0,5.0,2019.0,466.4
107,11.0,1.0,5.0,2019.0,457.80000000000007
108,12.0,1.0,5.0,2019.0,460.6000000000001
109,13.0,1.0,5.0,2019.0,472.00000000000006
110,14.0,1.0,5.0,2019.0,497.20000000000005
111,15.0,1.0,5.0,2019.0,541.6
112,16.0,1.0,5.0,2019.0,523.0
113,17.0,1.0,5.0,2019.0,582.4000000000001
114,18.0,1.0,5.0,2019.0,592.9999999999999
115,19.0,1.0,5.0,2019.0,577.5999999999999
116,20.0,1.0,5.0,2019.0,487.8
117,21.0,1.0,5.0,2019.0,582.0
118,22.0,1.0,5.0,2019.0,582.8
119,23.0,1.0,5.0,2019.0,584.9999999999999
120,0.0,1.0,6.0,2019.0,575.2
121,1.0,1.0,6.0,2019.0,569.0
122,2.0,1.0,6.0,2019.0,573.2
123,3.0,1.0,6.0,2019.0,583.4
124,4.0,1.0,6.0,2019.0,586.0
125,5.0,1.0,6.0,2019.0,583.0
126,6.0,1.0,6.0,2019.0,581.0
127,7.0,1.0,6.0,2019.0,581.8000000000001
128,8.0,1.0,6.0,2019.0,589.2
129,9.0,1.0,6.0,2019.0,638.8
130,10.0,1.0,6.0,2019.0,627.2
131,11.0,1.0,6.0,2019.0,685.4000000000001
132,12.0,1.0,6.0,2019.0,638.0
133,13.0,1.0,6.0,2019.0,650.5999999999999
134,14.0,1.0,6.0,2019.0,624.5999999999999
135,15.0,1.0,6.0,2019.0,623.6
136,16.0,1.0,6.0,2019.0,623.6
137,17.0,1.0,6.0,2019.0,615.4
138,18.0,1.0,6.0,2019.0,599.6
139,19.0,1.0,6.0,2019.0,576.8
140,20.0,1.0,6.0,2019.0,597.1999999999999
141,21.0,1.0,6.0,2019.0,626.6
142,22.0,1.0,6.0,2019.0,617.6000000000001
143,23.0,1.0,6.0,2019.0,624.2
144,0.0,1.0,7.0,2019.0,626.6
145,1.0,1.0,7.0,2019.0,633.9999999999999
146,2.0,1.0,7.0,2019.0,606.2
147,3.0,1.0,7.0,2019.0,611.0
148,4.0,1.0,7.0,2019.0,612.0
149,5.0,1.0,7.0,2019.0,489.3999999999999
150,6.0,1.0,7.0,2019.0,418.20000000000005
151,7.0,1.0,7.0,2019.0,404.79999999999995
152,8.0,1.0,7.0,2019.0,399.00000000000006
153,9.0,1.0,7.0,2019.0,388.59999999999997
154,10.0,1.0,7.0,2019.0,431.8
155,11.0,1.0,7.0,2019.0,631.3999999999999
156,12.0,1.0,7.0,2019.0,602.2
157,13.0,1.0,7.0,2019.0,606.2
158,14.0,1.0,7.0,2019.0,606.8
159,15.0,1.0,7.0,2019.0,684.8
160,16.0,1.0,7.0,2019.0,637.1999999999999
161,17.0,1.0,7.0,2019.0,614.8
162,18.0,1.0,7.0,2019.0,668.6
163,19.0,1.0,7.0,2019.0,642.0
164,20.0,1.0,7.0,2019.0,625.6
165,21.0,1.0,7.0,2019.0,628.8
166,22.0,1.0,7.0,2019.0,626.2
167,23.0,1.0,7.0,2019.0,609.4
168,0.0,1.0,8.0,2019.0,598.8
169,1.0,1.0,8.0,2019.0,602.6000000000001
170,2.0,1.0,8.0,2019.0,600.4
171,3.0,1.0,8.0,2019.0,592.6
172,4.0,1.0,8.0,2019.0,598.6000000000001
173,5.0,1.0,8.0,2019.0,603.8
174,6.0,1.0,8.0,2019.0,642.2
175,7.0,1.0,8.0,2019.0,673.0
176,8.0,1.0,8.0,2019.0,630.4000000000001
177,9.0,1.0,8.0,2019.0,604.4
178,10.0,1.0,8.0,2019.0,597.1999999999999
179,11.0,1.0,8.0,2019.0,582.4
180,12.0,1.0,8.0,2019.0,647.2
181,13.0,1.0,8.0,2019.0,612.0
182,14.0,1.0,8.0,2019.0,618.0
183,15.0,1.0,8.0,2019.0,615.6000000000001
184,16.0,1.0,8.0,2019.0,607.3999999999999
185,17.0,1.0,8.0,2019.0,595.0
186,18.0,1.0,8.0,2019.0,593.8
187,19.0,1.0,8.0,2019.0,598.5999999999999
188,20.0,1.0,8.0,2019.0,604.2
189,21.0,1.0,8.0,2019.0,589.1999999999999
190,22.0,1.0,8.0,2019.0,613.8
191,23.0,1.0,8.0,2019.0,600.8000000000001
192,0.0,1.0,9.0,2019.0,594.3999999999999
193,1.0,1.0,9.0,2019.0,593.6
194,2.0,1.0,9.0,2019.0,593.2
195,3.0,1.0,9.0,2019.0,603.6000000000001
196,4.0,1.0,9.0,2019.0,605.6000000000001
197,5.0,1.0,9.0,2019.0,593.1999999999999
198,6.0,1.0,9.0,2019.0,594.8
199,7.0,1.0,9.0,2019.0,590.4
200,8.0,1.0,9.0,2019.0,574.8
201,9.0,1.0,9.0,2019.0,582.8
202,10.0,1.0,9.0,2019.0,603.8000000000001
203,11.0,1.0,9.0,2019.0,576.2
204,12.0,1.0,9.0,2019.0,614.2
205,13.0,1.0,9.0,2019.0,604.5999999999999
206,14.0,1.0,9.0,2019.0,622.0000000000001
207,15.0,1.0,9.0,2019.0,631.0
208,16.0,1.0,9.0,2019.0,636.2
209,17.0,1.0,9.0,2019.0,627.8
210,18.0,1.0,9.0,2019.0,617.6000000000001
211,19.0,1.0,9.0,2019.0,629.4
212,20.0,1.0,9.0,2019.0,641.5999999999999
213,21.0,1.0,9.0,2019.0,625.8
214,22.0,1.0,9.0,2019.0,620.2
215,23.0,1.0,9.0,2019.0,632.6
216,0.0,1.0,10.0,2019.0,633.4
217,1.0,1.0,10.0,2019.0,618.8
218,2.0,1.0,10.0,2019.0,616.0000000000001
219,3.0,1.0,10.0,2019.0,620.6
220,4.0,1.0,10.0,2019.0,604.8
221,5.0,1.0,10.0,2019.0,613.8
222,6.0,1.0,10.0,2019.0,620.2
223,7.0,1.0,10.0,2019.0,611.0000000000001
224,8.0,1.0,10.0,2019.0,610.8
225,9.0,1.0,10.0,2019.0,673.2
226,10.0,1.0,10.0,2019.0,635.8000000000001
227,11.0,1.0,10.0,2019.0,654.5999999999999
228,12.0,1.0,10.0,2019.0,651.0
229,13.0,1.0,10.0,2019.0,630.0
230,14.0,1.0,10.0,2019.0,637.1999999999999
231,15.0,1.0,10.0,2019.0,673.6
232,16.0,1.0,10.0,2019.0,615.8
233,17.0,1.0,10.0,2019.0,619.4
234,18.0,1.0,10.0,2019.0,606.8
235,19.0,1.0,10.0,2019.0,611.1999999999999
236,20.0,1.0,10.0,2019.0,604.2
237,21.0,1.0,10.0,2019.0,595.8
238,22.0,1.0,10.0,2019.0,598.5999999999999
239,23.0,1.0,10.0,2019.0,598.4
240,0.0,1.0,11.0,2019.0,603.8
241,1.0,1.0,11.0,2019.0,593.4000000000001
242,2.0,1.0,11.0,2019.0,586.2
243,3.0,1.0,11.0,2019.0,394.6
244,4.0,1.0,11.0,2019.0,-49.60000000000001
245,5.0,1.0,11.0,2019.0,-116.80000000000001
246,6.0,1.0,11.0,2019.0,20.599999999999998
247,7.0,1.0,11.0,2019.0,-47.8
248,8.0,1.0,11.0,2019.0,-185.8
249,9.0,1.0,11.0,2019.0,-129.6
250,10.0,1.0,11.0,2019.0,248.8
251,11.0,1.0,11.0,2019.0,420.6
252,12.0,1.0,11.0,2019.0,441.79999999999995
253,13.0,1.0,11.0,2019.0,444.20000000000005
254,14.0,1.0,11.0,2019.0,452.6
255,15.0,1.0,11.0,2019.0,464.4
256,16.0,1.0,11.0,2019.0,484.6
257,17.0,1.0,11.0,2019.0,467.79999999999995
258,18.0,1.0,11.0,2019.0,478.8
259,19.0,1.0,11.0,2019.0,458.0
260,20.0,1.0,11.0,2019.0,469.20000000000005
261,21.0,1.0,11.0,2019.0,477.4
262,22.0,1.0,11.0,2019.0,486.80000000000007
263,23.0,1.0,11.0,2019.0,467.80000000000007
264,0.0,1.0,12.0,2019.0,443.3999999999999
265,1.0,1.0,12.0,2019.0,441.99999999999994
266,2.0,1.0,12.0,2019.0,476.0000000000001
267,3.0,1.0,12.0,2019.0,456.99999999999994
268,4.0,1.0,12.0,2019.0,461.6
269,5.0,1.0,12.0,2019.0,449.19999999999993
270,6.0,1.0,12.0,2019.0,471.0000000000001
271,7.0,1.0,12.0,2019.0,448.19999999999993
272,8.0,1.0,12.0,2019.0,477.6
273,9.0,1.0,12.0,2019.0,488.4
274,10.0,1.0,12.0,2019.0,503.40000000000003
275,11.0,1.0,12.0,2019.0,490.3999999999999
276,12.0,1.0,12.0,2019.0,480.80000000000007
277,13.0,1.0,12.0,2019.0,481.00000000000006
278,14.0,1.0,12.0,2019.0,493.80000000000007
279,15.0,1.0,12.0,2019.0,483.2
280,16.0,1.0,12.0,2019.0,557.0
281,17.0,1.0,12.0,2019.0,637.1999999999999
282,18.0,1.0,12.0,2019.0,599.8
283,19.0,1.0,12.0,2019.0,593.2
284,20.0,1.0,12.0,2019.0,609.3999999999999
285,21.0,1.0,12.0,2019.0,623.8
286,22.0,1.0,12.0,2019.0,599.0
287,23.0,1.0,12.0,2019.0,620.4
288,0.0,1.0,13.0,2019.0,624.8
289,1.0,1.0,13.0,2019.0,622.0
290,2.0,1.0,13.0,2019.0,581.8
291,3.0,1.0,13.0,2019.0,576.5999999999999
292,4.0,1.0,13.0,2019.0,595.3999999999999
293,5.0,1.0,13.0,2019.0,438.19999999999993
294,6.0,1.0,13.0,2019.0,409.80000000000007
295,7.0,1.0,13.0,2019.0,414.19999999999993
296,8.0,1.0,13.0,2019.0,433.0000000000001
297,9.0,1.0,13.0,2019.0,441.4
298,10.0,1.0,13.0,2019.0,450.6
299,11.0,1.0,13.0,2019.0,444.3999999999999
300,12.0,1.0,13.0,2019.0,448.4
301,13.0,1.0,13.0,2019.0,425.8
302,14.0,1.0,13.0,2019.0,441.00000000000006
303,15.0,1.0,13.0,2019.0,446.6
304,16.0,1.0,13.0,2019.0,437.40000000000003
305,17.0,1.0,13.0,2019.0,436.2
306,18.0,1.0,13.0,2019.0,472.40000000000003
307,19.0,1.0,13.0,2019.0,466.0
308,20.0,1.0,13.0,2019.0,501.20000000000005
309,21.0,1.0,13.0,2019.0,454.59999999999997
310,22.0,1.0,13.0,2019.0,495.20000000000005
311,23.0,1.0,13.0,2019.0,607.4
312,0.0,1.0,14.0,2019.0,608.1999999999999
313,1.0,1.0,14.0,2019.0,594.8
314,2.0,1.0,14.0,2019.0,596.6000000000001
315,3.0,1.0,14.0,2019.0,602.2
316,4.0,1.0,14.0,2019.0,603.0000000000001
317,5.0,1.0,14.0,2019.0,434.8
318,6.0,1.0,14.0,2019.0,425.9999999999999
319,7.0,1.0,14.0,2019.0,434.19999999999993
320,8.0,1.0,14.0,2019.0,426.79999999999995
321,9.0,1.0,14.0,2019.0,446.8
322,10.0,1.0,14.0,2019.0,451.3999999999999
323,11.0,1.0,14.0,2019.0,430.3999999999999
324,12.0,1.0,14.0,2019.0,458.8
325,13.0,1.0,14.0,2019.0,479.6
326,14.0,1.0,14.0,2019.0,463.8
327,15.0,1.0,14.0,2019.0,465.0000000000001
328,16.0,1.0,14.0,2019.0,522.4
329,17.0,1.0,14.0,2019.0,655.2
330,18.0,1.0,14.0,2019.0,647.0000000000001
331,19.0,1.0,14.0,2019.0,657.6000000000001
332,20.0,1.0,14.0,2019.0,654.6
333,21.0,1.0,14.0,2019.0,657.0
334,22.0,1.0,14.0,2019.0,633.8
335,23.0,1.0,14.0,2019.0,646.9999999999999
336,0.0,1.0,15.0,2019.0,643.4
337,1.0,1.0,15.0,2019.0,651.6
338,2.0,1.0,15.0,2019.0,655.0000000000001
339,3.0,1.0,15.0,2019.0,642.4000000000001
340,4.0,1.0,15.0,2019.0,642.8
341,5.0,1.0,15.0,2019.0,660.0000000000001
342,6.0,1.0,15.0,2019.0,663.0
343,7.0,1.0,15.0,2019.0,639.4
344,8.0,1.0,15.0,2019.0,641.5999999999999
345,9.0,1.0,15.0,2019.0,650.8
346,10.0,1.0,15.0,2019.0,677.8000000000001
347,11.0,1.0,15.0,2019.0,653.6
348,12.0,1.0,15.0,2019.0,671.2
349,13.0,1.0,15.0,2019.0,664.2
350,14.0,1.0,15.0,2019.0,676.2
351,15.0,1.0,15.0,2019.0,703.0000000000001
352,16.0,1.0,15.0,2019.0,648.8
353,17.0,1.0,15.0,2019.0,669.4000000000001
354,18.0,1.0,15.0,2019.0,676.8
355,19.0,1.0,15.0,2019.0,657.6000000000001
356,20.0,1.0,15.0,2019.0,664.2
357,21.0,1.0,15.0,2019.0,686.5999999999999
358,22.0,1.0,15.0,2019.0,663.6
359,23.0,1.0,15.0,2019.0,661.6
360,0.0,1.0,16.0,2019.0,657.0
361,1.0,1.0,16.0,2019.0,653.0
362,2.0,1.0,16.0,2019.0,685.2
363,3.0,1.0,16.0,2019.0,674.6
364,4.0,1.0,16.0,2019.0,666.4000000000001
365,5.0,1.0,16.0,2019.0,656.0
366,6.0,1.0,16.0,2019.0,541.4000000000001
367,7.0,1.0,16.0,2019.0,483.6
368,8.0,1.0,16.0,2019.0,471.80000000000007
369,9.0,1.0,16.0,2019.0,471.8
370,10.0,1.0,16.0,2019.0,489.80000000000007
371,11.0,1.0,16.0,2019.0,525.8
372,12.0,1.0,16.0,2019.0,487.4
373,13.0,1.0,16.0,2019.0,493.8
374,14.0,1.0,16.0,2019.0,496.6
375,15.0,1.0,16.0,2019.0,473.9999999999999
376,16.0,1.0,16.0,2019.0,520.6
377,17.0,1.0,16.0,2019.0,670.5999999999999
378,18.0,1.0,16.0,2019.0,647.3999999999999
379,19.0,1.0,16.0,2019.0,644.8
380,20.0,1.0,16.0,2019.0,669.5999999999999
381,21.0,1.0,16.0,2019.0,668.0000000000001
382,22.0,1.0,16.0,2019.0,691.2
383,23.0,1.0,16.0,2019.0,701.4
384,0.0,1.0,17.0,2019.0,679.2
385,1.0,1.0,17.0,2019.0,664.9999999999999
386,2.0,1.0,17.0,2019.0,694.0
387,3.0,1.0,17.0,2019.0,720.2000000000002
388,4.0,1.0,17.0,2019.0,662.0
389,5.0,1.0,17.0,2019.0,521.4
390,6.0,1.0,17.0,2019.0,549.4
391,7.0,1.0,17.0,2019.0,557.4
392,8.0,1.0,17.0,2019.0,456.4
393,9.0,1.0,17.0,2019.0,485.0000000000001
394,10.0,1.0,17.0,2019.0,487.4
395,11.0,1.0,17.0,2019.0,472.40000000000003
396,12.0,1.0,17.0,2019.0,469.8
397,13.0,1.0,17.0,2019.0,493.0
398,14.0,1.0,17.0,2019.0,487.0000000000001
399,15.0,1.0,17.0,2019.0,491.80000000000007
400,16.0,1.0,17.0,2019.0,503.6
401,17.0,1.0,17.0,2019.0,475.3999999999999
402,18.0,1.0,17.0,2019.0,476.3999999999999
403,19.0,1.0,17.0,2019.0,499.4
404,20.0,1.0,17.0,2019.0,651.4000000000001
405,21.0,1.0,17.0,2019.0,685.6000000000001
406,22.0,1.0,17.0,2019.0,593.8
407,23.0,1.0,17.0,2019.0,306.40000000000003
408,0.0,1.0,18.0,2019.0,-122.0
409,1.0,1.0,18.0,2019.0,-144.4
410,2.0,1.0,18.0,2019.0,-139.6
411,3.0,1.0,18.0,2019.0,-147.2
412,4.0,1.0,18.0,2019.0,-143.2
413,5.0,1.0,18.0,2019.0,-138.20000000000002
414,6.0,1.0,18.0,2019.0,-113.0
415,7.0,1.0,18.0,2019.0,-117.99999999999997
416,8.0,1.0,18.0,2019.0,-140.79999999999998
417,9.0,1.0,18.0,2019.0,-121.6
418,10.0,1.0,18.0,2019.0,-139.6
419,11.0,1.0,18.0,2019.0,-103.0
420,12.0,1.0,18.0,2019.0,-121.20000000000002
421,13.0,1.0,18.0,2019.0,-119.19999999999999
422,14.0,1.0,18.0,2019.0,44.59999999999998
423,15.0,1.0,18.0,2019.0,300.79999999999995
424,16.0,1.0,18.0,2019.0,298.00000000000006
425,17.0,1.0,18.0,2019.0,262.2
426,18.0,1.0,18.0,2019.0,256.20000000000005
427,19.0,1.0,18.0,2019.0,291.00000000000006
428,20.0,1.0,18.0,2019.0,289.8
429,21.0,1.0,18.0,2019.0,256.99999999999994
430,22.0,1.0,18.0,2019.0,281.8
431,23.0,1.0,18.0,2019.0,274.8
432,0.0,1.0,19.0,2019.0,304.20000000000005
433,1.0,1.0,19.0,2019.0,345.8
434,2.0,1.0,19.0,2019.0,286.0
435,3.0,1.0,19.0,2019.0,277.0
436,4.0,1.0,19.0,2019.0,269.4
437,5.0,1.0,19.0,2019.0,281.0
438,6.0,1.0,19.0,2019.0,264.79999999999995
439,7.0,1.0,19.0,2019.0,302.99999999999994
440,8.0,1.0,19.0,2019.0,310.8
441,9.0,1.0,19.0,2019.0,292.6
442,10.0,1.0,19.0,2019.0,314.20000000000005
443,11.0,1.0,19.0,2019.0,298.40000000000003
444,12.0,1.0,19.0,2019.0,361.4
445,13.0,1.0,19.0,2019.0,352.2
446,14.0,1.0,19.0,2019.0,275.6
447,15.0,1.0,19.0,2019.0,554.4
448,16.0,1.0,19.0,2019.0,624.0
449,17.0,1.0,19.0,2019.0,654.4
450,18.0,1.0,19.0,2019.0,661.8
451,19.0,1.0,19.0,2019.0,668.6
452,20.0,1.0,19.0,2019.0,666.0000000000001
453,21.0,1.0,19.0,2019.0,669.4000000000001
454,22.0,1.0,19.0,2019.0,659.2
455,23.0,1.0,19.0,2019.0,664.6000000000001
456,0.0,1.0,20.0,2019.0,639.6
457,1.0,1.0,20.0,2019.0,514.0
458,2.0,1.0,20.0,2019.0,492.9999999999999
459,3.0,1.0,20.0,2019.0,480.4
460,4.0,1.0,20.0,2019.0,462.59999999999997
461,5.0,1.0,20.0,2019.0,467.20000000000005
462,6.0,1.0,20.0,2019.0,456.6
463,7.0,1.0,20.0,2019.0,452.6000000000001
464,8.0,1.0,20.0,2019.0,461.4
465,9.0,1.0,20.0,2019.0,474.4
466,10.0,1.0,20.0,2019.0,415.79999999999995
467,11.0,1.0,20.0,2019.0,406.00000000000006
468,12.0,1.0,20.0,2019.0,-126.2
469,13.0,1.0,20.0,2019.0,-176.40000000000003
470,14.0,1.0,20.0,2019.0,-187.00000000000003
471,15.0,1.0,20.0,2019.0,-176.39999999999998
472,16.0,1.0,20.0,2019.0,-127.60000000000002
473,17.0,1.0,20.0,2019.0,29.800000000000004
474,18.0,1.0,20.0,2019.0,33.400000000000006
475,19.0,1.0,20.0,2019.0,28.8
476,20.0,1.0,20.0,2019.0,32.4
477,21.0,1.0,20.0,2019.0,417.8
478,22.0,1.0,20.0,2019.0,492.20000000000005
479,23.0,1.0,20.0,2019.0,404.6
480,0.0,1.0,21.0,2019.0,420.40000000000003
481,1.0,1.0,21.0,2019.0,446.40000000000003
482,2.0,1.0,21.0,2019.0,557.6
483,3.0,1.0,21.0,2019.0,622.4
484,4.0,1.0,21.0,2019.0,588.3999999999999
485,5.0,1.0,21.0,2019.0,558.6000000000001
486,6.0,1.0,21.0,2019.0,409.0
487,7.0,1.0,21.0,2019.0,416.4
488,8.0,1.0,21.0,2019.0,403.59999999999997
489,9.0,1.0,21.0,2019.0,396.80000000000007
490,10.0,1.0,21.0,2019.0,398.20000000000005
491,11.0,1.0,21.0,2019.0,407.3999999999999
492,12.0,1.0,21.0,2019.0,410.6000000000001
493,13.0,1.0,21.0,2019.0,422.0
494,14.0,1.0,21.0,2019.0,405.8
495,15.0,1.0,21.0,2019.0,423.19999999999993
496,16.0,1.0,21.0,2019.0,510.59999999999997
497,17.0,1.0,21.0,2019.0,613.0
498,18.0,1.0,21.0,2019.0,625.4
499,19.0,1.0,21.0,2019.0,628.8
500,20.0,1.0,21.0,2019.0,632.9999999999999
501,21.0,1.0,21.0,2019.0,629.1999999999999
502,22.0,1.0,21.0,2019.0,630.4
503,23.0,1.0,21.0,2019.0,668.2
504,0.0,1.0,22.0,2019.0,635.4
505,1.0,1.0,22.0,2019.0,634.0
506,2.0,1.0,22.0,2019.0,630.0000000000001
507,3.0,1.0,22.0,2019.0,617.4
508,4.0,1.0,22.0,2019.0,615.8
509,5.0,1.0,22.0,2019.0,624.4
510,6.0,1.0,22.0,2019.0,616.0000000000001
511,7.0,1.0,22.0,2019.0,610.8
512,8.0,1.0,22.0,2019.0,582.3999999999999
513,9.0,1.0,22.0,2019.0,610.8
514,10.0,1.0,22.0,2019.0,612.9999999999999
515,11.0,1.0,22.0,2019.0,624.2
516,12.0,1.0,22.0,2019.0,658.8
517,13.0,1.0,22.0,2019.0,621.9999999999999
518,14.0,1.0,22.0,2019.0,628.9999999999999
519,15.0,1.0,22.0,2019.0,661.2
520,16.0,1.0,22.0,2019.0,660.8
521,17.0,1.0,22.0,2019.0,650.0000000000001
522,18.0,1.0,22.0,2019.0,649.9999999999999
523,19.0,1.0,22.0,2019.0,659.3999999999999
524,20.0,1.0,22.0,2019.0,655.6000000000001
525,21.0,1.0,22.0,2019.0,649.0
526,22.0,1.0,22.0,2019.0,647.0000000000001
527,23.0,1.0,22.0,2019.0,655.2
528,0.0,1.0,23.0,2019.0,673.8
529,1.0,1.0,23.0,2019.0,642.9999999999999
530,2.0,1.0,23.0,2019.0,652.8000000000001
531,3.0,1.0,23.0,2019.0,656.0
532,4.0,1.0,23.0,2019.0,649.2
533,5.0,1.0,23.0,2019.0,652.6
534,6.0,1.0,23.0,2019.0,656.6
535,7.0,1.0,23.0,2019.0,656.6
536,8.0,1.0,23.0,2019.0,511.8
537,9.0,1.0,23.0,2019.0,477.9999999999999
538,10.0,1.0,23.0,2019.0,442.2
539,11.0,1.0,23.0,2019.0,447.20000000000005
540,12.0,1.0,23.0,2019.0,437.0
541,13.0,1.0,23.0,2019.0,455.20000000000005
542,14.0,1.0,23.0,2019.0,460.2
543,15.0,1.0,23.0,2019.0,534.4
544,16.0,1.0,23.0,2019.0,744.4
545,17.0,1.0,23.0,2019.0,678.8
546,18.0,1.0,23.0,2019.0,677.6000000000001
547,19.0,1.0,23.0,2019.0,674.4
548,20.0,1.0,23.0,2019.0,663.8
549,21.0,1.0,23.0,2019.0,652.5999999999999
550,22.0,1.0,23.0,2019.0,666.8
551,23.0,1.0,23.0,2019.0,693.5999999999999
552,0.0,1.0,24.0,2019.0,638.2
553,1.0,1.0,24.0,2019.0,636.6
554,2.0,1.0,24.0,2019.0,647.0
555,3.0,1.0,24.0,2019.0,654.8
556,4.0,1.0,24.0,2019.0,624.2
557,5.0,1.0,24.0,2019.0,491.80000000000007
558,6.0,1.0,24.0,2019.0,466.6
559,7.0,1.0,24.0,2019.0,480.00000000000006
560,8.0,1.0,24.0,2019.0,468.79999999999995
