,hour,month,date,year,values
179,11.0,1.0,8.0,2020.0,438.4
180,12.0,1.0,8.0,2020.0,487.6
181,13.0,1.0,8.0,2020.0,460.4
182,14.0,1.0,8.0,2020.0,464.4
183,15.0,1.0,8.0,2020.0,462.20000000000005
184,16.0,1.0,8.0,2020.0,456.29999999999995
185,17.0,1.0,8.0,2020.0,446.9
186,18.0,1.0,8.0,2020.0,446.5
187,19.0,1.0,8.0,2020.0,449.9
188,20.0,1.0,8.0,2020.0,453.90000000000003
189,21.0,1.0,8.0,2020.0,443.79999999999995
190,22.0,1.0,8.0,2020.0,463.09999999999997
191,23.0,1.0,8.0,2020.0,452.20000000000005
192,0.0,1.0,9.0,2020.0,446.79999999999995
193,1.0,1.0,9.0,2020.0,446.0
194,2.0,1.0,9.0,2020.0,445.6
195,3.0,1.0,9.0,2020.0,453.20000000000005
196,4.0,1.0,9.0,2020.0,455.20000000000005
197,5.0,1.0,9.0,2020.0,446.79999999999995
198,6.0,1.0,9.0,2020.0,447.8
199,7.0,1.0,9.0,2020.0,445.4
200,8.0,1.0,9.0,2020.0,435.0
201,9.0,1.0,9.0,2020.0,438.8
202,10.0,1.0,9.0,2020.0,454.70000000000005
203,11.0,1.0,9.0,2020.0,439.5
204,12.0,1.0,9.0,2020.0,468.1
205,13.0,1.0,9.0,2020.0,462.9
206,14.0,1.0,9.0,2020.0,467.80000000000007
207,15.0,1.0,9.0,2020.0,473.9
208,16.0,1.0,9.0,2020.0,477.90000000000003
209,17.0,1.0,9.0,2020.0,471.9
210,18.0,1.0,9.0,2020.0,465.20000000000005
211,19.0,1.0,9.0,2020.0,474.7
212,20.0,1.0,9.0,2020.0,483.4
213,21.0,1.0,9.0,2020.0,470.3
214,22.0,1.0,9.0,2020.0,465.90000000000003
215,23.0,1.0,9.0,2020.0,475.1
216,0.0,1.0,10.0,2020.0,475.9
217,1.0,1.0,10.0,2020.0,464.59999999999997
218,2.0,1.0,10.0,2020.0,462.80000000000007
219,3.0,1.0,10.0,2020.0,466.5
220,4.0,1.0,10.0,2020.0,456.0
221,5.0,1.0,10.0,2020.0,462.9
222,6.0,1.0,10.0,2020.0,467.1
223,7.0,1.0,10.0,2020.0,461.30000000000007
224,8.0,1.0,10.0,2020.0,466.0
225,9.0,1.0,10.0,2020.0,506.40000000000003
226,10.0,1.0,10.0,2020.0,478.70000000000005
227,11.0,1.0,10.0,2020.0,491.9
228,12.0,1.0,10.0,2020.0,489.1
229,13.0,1.0,10.0,2020.0,473.0
230,14.0,1.0,10.0,2020.0,478.79999999999995
231,15.0,1.0,10.0,2020.0,507.0
232,16.0,1.0,10.0,2020.0,463.09999999999997
233,17.0,1.0,10.0,2020.0,465.9
234,18.0,1.0,10.0,2020.0,457.0
235,19.0,1.0,10.0,2020.0,459.79999999999995
236,20.0,1.0,10.0,2020.0,455.7
237,21.0,1.0,10.0,2020.0,449.3
238,22.0,1.0,10.0,2020.0,451.9
239,23.0,1.0,10.0,2020.0,451.2
240,0.0,1.0,11.0,2020.0,454.09999999999997
241,1.0,1.0,11.0,2020.0,446.1
242,2.0,1.0,11.0,2020.0,442.1
243,3.0,1.0,11.0,2020.0,298.3
244,4.0,1.0,11.0,2020.0,-20.200000000000003
245,5.0,1.0,11.0,2020.0,-53.00000000000001
246,6.0,1.0,11.0,2020.0,16.9
247,7.0,1.0,11.0,2020.0,-16.5
248,8.0,1.0,11.0,2020.0,-86.7
249,9.0,1.0,11.0,2020.0,-46.8
250,10.0,1.0,11.0,2020.0,235.4
251,11.0,1.0,11.0,2020.0,359.1
252,12.0,1.0,11.0,2020.0,374.09999999999997
253,13.0,1.0,11.0,2020.0,383.1
254,14.0,1.0,11.0,2020.0,385.5
255,15.0,1.0,11.0,2020.0,393.2
256,16.0,1.0,11.0,2020.0,408.3
257,17.0,1.0,11.0,2020.0,399.09999999999997
258,18.0,1.0,11.0,2020.0,405.8
259,19.0,1.0,11.0,2020.0,395.0
260,20.0,1.0,11.0,2020.0,401.6
261,21.0,1.0,11.0,2020.0,404.7
262,22.0,1.0,11.0,2020.0,412.20000000000005
263,23.0,1.0,11.0,2020.0,398.70000000000005
264,0.0,1.0,12.0,2020.0,385.29999999999995
265,1.0,1.0,12.0,2020.0,382.59999999999997
266,2.0,1.0,12.0,2020.0,400.80000000000007
267,3.0,1.0,12.0,2020.0,386.09999999999997
268,4.0,1.0,12.0,2020.0,389.0
269,5.0,1.0,12.0,2020.0,382.79999999999995
270,6.0,1.0,12.0,2020.0,397.30000000000007
271,7.0,1.0,12.0,2020.0,385.29999999999995
272,8.0,1.0,12.0,2020.0,403.8
273,9.0,1.0,12.0,2020.0,410.0
274,10.0,1.0,12.0,2020.0,421.1
275,11.0,1.0,12.0,2020.0,410.79999999999995
276,12.0,1.0,12.0,2020.0,406.20000000000005
277,13.0,1.0,12.0,2020.0,406.90000000000003
278,14.0,1.0,12.0,2020.0,415.70000000000005
279,15.0,1.0,12.0,2020.0,406.2
280,16.0,1.0,12.0,2020.0,444.90000000000003
281,17.0,1.0,12.0,2020.0,478.79999999999995
282,18.0,1.0,12.0,2020.0,451.5
283,19.0,1.0,12.0,2020.0,447.0
284,20.0,1.0,12.0,2020.0,459.29999999999995
285,21.0,1.0,12.0,2020.0,469.09999999999997
286,22.0,1.0,12.0,2020.0,450.1
287,23.0,1.0,12.0,2020.0,466.2
288,0.0,1.0,13.0,2020.0,469.8
289,1.0,1.0,13.0,2020.0,467.4
290,2.0,1.0,13.0,2020.0,441.5
291,3.0,1.0,13.0,2020.0,437.9
292,4.0,1.0,13.0,2020.0,452.29999999999995
293,5.0,1.0,13.0,2020.0,369.29999999999995
294,6.0,1.0,13.0,2020.0,357.70000000000005
295,7.0,1.0,13.0,2020.0,360.29999999999995
296,8.0,1.0,13.0,2020.0,374.30000000000007
297,9.0,1.0,13.0,2020.0,381.5
298,10.0,1.0,13.0,2020.0,388.3
299,11.0,1.0,13.0,2020.0,382.79999999999995
300,12.0,1.0,13.0,2020.0,382.4
301,13.0,1.0,13.0,2020.0,369.3
302,14.0,1.0,13.0,2020.0,379.90000000000003
303,15.0,1.0,13.0,2020.0,381.1
304,16.0,1.0,13.0,2020.0,378.1
305,17.0,1.0,13.0,2020.0,376.5
306,18.0,1.0,13.0,2020.0,400.6
307,19.0,1.0,13.0,2020.0,398.0
308,20.0,1.0,13.0,2020.0,423.40000000000003
309,21.0,1.0,13.0,2020.0,387.9
310,22.0,1.0,13.0,2020.0,404.40000000000003
311,23.0,1.0,13.0,2020.0,458.5
312,0.0,1.0,14.0,2020.0,458.29999999999995
313,1.0,1.0,14.0,2020.0,450.59999999999997
314,2.0,1.0,14.0,2020.0,452.70000000000005
315,3.0,1.0,14.0,2020.0,457.5
316,4.0,1.0,14.0,2020.0,455.30000000000007
317,5.0,1.0,14.0,2020.0,371.0
318,6.0,1.0,14.0,2020.0,372.19999999999993
319,7.0,1.0,14.0,2020.0,377.29999999999995
320,8.0,1.0,14.0,2020.0,369.4
321,9.0,1.0,14.0,2020.0,380.0
322,10.0,1.0,14.0,2020.0,381.29999999999995
323,11.0,1.0,14.0,2020.0,369.79999999999995
324,12.0,1.0,14.0,2020.0,386.8
325,13.0,1.0,14.0,2020.0,401.8
326,14.0,1.0,14.0,2020.0,388.5
327,15.0,1.0,14.0,2020.0,389.30000000000007
328,16.0,1.0,14.0,2020.0,423.2
329,17.0,1.0,14.0,2020.0,492.6
330,18.0,1.0,14.0,2020.0,486.30000000000007
331,19.0,1.0,14.0,2020.0,495.20000000000005
332,20.0,1.0,14.0,2020.0,493.1
333,21.0,1.0,14.0,2020.0,493.5
334,22.0,1.0,14.0,2020.0,477.9
335,23.0,1.0,14.0,2020.0,486.69999999999993
336,0.0,1.0,15.0,2020.0,483.5
337,1.0,1.0,15.0,2020.0,490.0
338,2.0,1.0,15.0,2020.0,492.30000000000007
339,3.0,1.0,15.0,2020.0,482.6
340,4.0,1.0,15.0,2020.0,483.4
341,5.0,1.0,15.0,2020.0,496.80000000000007
342,6.0,1.0,15.0,2020.0,498.1
343,7.0,1.0,15.0,2020.0,481.7
344,8.0,1.0,15.0,2020.0,483.4
345,9.0,1.0,15.0,2020.0,489.8
346,10.0,1.0,15.0,2020.0,509.70000000000005
347,11.0,1.0,15.0,2020.0,491.0
348,12.0,1.0,15.0,2020.0,504.2
349,13.0,1.0,15.0,2020.0,500.5
350,14.0,1.0,15.0,2020.0,509.7
351,15.0,1.0,15.0,2020.0,528.3000000000001
352,16.0,1.0,15.0,2020.0,487.59999999999997
353,17.0,1.0,15.0,2020.0,503.1
354,18.0,1.0,15.0,2020.0,508.59999999999997
355,19.0,1.0,15.0,2020.0,494.20000000000005
356,20.0,1.0,15.0,2020.0,499.1
357,21.0,1.0,15.0,2020.0,515.9
358,22.0,1.0,15.0,2020.0,499.6
359,23.0,1.0,15.0,2020.0,498.8
360,0.0,1.0,16.0,2020.0,495.1
361,1.0,1.0,16.0,2020.0,490.9
362,2.0,1.0,16.0,2020.0,514.6
363,3.0,1.0,16.0,2020.0,506.5
364,4.0,1.0,16.0,2020.0,500.6
365,5.0,1.0,16.0,2020.0,493.6
366,6.0,1.0,16.0,2020.0,441.1
367,7.0,1.0,16.0,2020.0,409.0
368,8.0,1.0,16.0,2020.0,406.70000000000005
369,9.0,1.0,16.0,2020.0,405.3
370,10.0,1.0,16.0,2020.0,414.70000000000005
371,11.0,1.0,16.0,2020.0,436.09999999999997
372,12.0,1.0,16.0,2020.0,408.5
373,13.0,1.0,16.0,2020.0,412.3
374,14.0,1.0,16.0,2020.0,415.3
375,15.0,1.0,16.0,2020.0,397.19999999999993
376,16.0,1.0,16.0,2020.0,422.3
377,17.0,1.0,16.0,2020.0,503.9
378,18.0,1.0,16.0,2020.0,486.29999999999995
379,19.0,1.0,16.0,2020.0,484.4
380,20.0,1.0,16.0,2020.0,504.4
381,21.0,1.0,16.0,2020.0,503.80000000000007
382,22.0,1.0,16.0,2020.0,520.2
383,23.0,1.0,16.0,2020.0,526.9
384,0.0,1.0,17.0,2020.0,510.40000000000003
385,1.0,1.0,17.0,2020.0,499.69999999999993
386,2.0,1.0,17.0,2020.0,521.4
387,3.0,1.0,17.0,2020.0,540.9000000000001
388,4.0,1.0,17.0,2020.0,501.6
389,5.0,1.0,17.0,2020.0,429.9
390,6.0,1.0,17.0,2020.0,457.9
391,7.0,1.0,17.0,2020.0,464.7
392,8.0,1.0,17.0,2020.0,395.2
393,9.0,1.0,17.0,2020.0,408.30000000000007
394,10.0,1.0,17.0,2020.0,409.9
395,11.0,1.0,17.0,2020.0,398.6
396,12.0,1.0,17.0,2020.0,399.5
397,13.0,1.0,17.0,2020.0,415.5
398,14.0,1.0,17.0,2020.0,413.30000000000007
399,15.0,1.0,17.0,2020.0,411.70000000000005
400,16.0,1.0,17.0,2020.0,419.8
401,17.0,1.0,17.0,2020.0,401.29999999999995
402,18.0,1.0,17.0,2020.0,402.79999999999995
403,19.0,1.0,17.0,2020.0,413.9
404,20.0,1.0,17.0,2020.0,491.1
405,21.0,1.0,17.0,2020.0,516.2
406,22.0,1.0,17.0,2020.0,448.9
407,23.0,1.0,17.0,2020.0,243.60000000000002
408,0.0,1.0,18.0,2020.0,-49.6
409,1.0,1.0,18.0,2020.0,-63.2
410,2.0,1.0,18.0,2020.0,-60.4
411,3.0,1.0,18.0,2020.0,-61.99999999999999
412,4.0,1.0,18.0,2020.0,-59.599999999999994
413,5.0,1.0,18.0,2020.0,-56.900000000000006
414,6.0,1.0,18.0,2020.0,-42.9
415,7.0,1.0,18.0,2020.0,-46.19999999999999
416,8.0,1.0,18.0,2020.0,-59.79999999999999
417,9.0,1.0,18.0,2020.0,-49.199999999999996
418,10.0,1.0,18.0,2020.0,-58.0
419,11.0,1.0,18.0,2020.0,-37.1
420,12.0,1.0,18.0,2020.0,-46.400000000000006
421,13.0,1.0,18.0,2020.0,-45.99999999999999
422,14.0,1.0,18.0,2020.0,80.69999999999999
423,15.0,1.0,18.0,2020.0,271.4
424,16.0,1.0,18.0,2020.0,271.40000000000003
425,17.0,1.0,18.0,2020.0,244.5
426,18.0,1.0,18.0,2020.0,239.3
427,19.0,1.0,18.0,2020.0,263.90000000000003
428,20.0,1.0,18.0,2020.0,260.3
429,21.0,1.0,18.0,2020.0,237.09999999999997
430,22.0,1.0,18.0,2020.0,254.5
431,23.0,1.0,18.0,2020.0,250.0
432,0.0,1.0,19.0,2020.0,273.3
433,1.0,1.0,19.0,2020.0,307.5
434,2.0,1.0,19.0,2020.0,259.2
435,3.0,1.0,19.0,2020.0,250.3
436,4.0,1.0,19.0,2020.0,245.9
437,5.0,1.0,19.0,2020.0,257.7
438,6.0,1.0,19.0,2020.0,245.2
439,7.0,1.0,19.0,2020.0,274.09999999999997
440,8.0,1.0,19.0,2020.0,278.0
441,9.0,1.0,19.0,2020.0,263.1
442,10.0,1.0,19.0,2020.0,283.3
443,11.0,1.0,19.0,2020.0,269.6
444,12.0,1.0,19.0,2020.0,314.9
445,13.0,1.0,19.0,2020.0,306.7
446,14.0,1.0,19.0,2020.0,243.0
447,15.0,1.0,19.0,2020.0,419.0
448,16.0,1.0,19.0,2020.0,469.0
449,17.0,1.0,19.0,2020.0,493.0
450,18.0,1.0,19.0,2020.0,498.3
451,19.0,1.0,19.0,2020.0,503.5
452,20.0,1.0,19.0,2020.0,501.80000000000007
453,21.0,1.0,19.0,2020.0,503.1
454,22.0,1.0,19.0,2020.0,495.40000000000003
455,23.0,1.0,19.0,2020.0,499.70000000000005
456,0.0,1.0,20.0,2020.0,487.8
457,1.0,1.0,20.0,2020.0,424.0
458,2.0,1.0,20.0,2020.0,413.69999999999993
459,3.0,1.0,20.0,2020.0,406.0
460,4.0,1.0,20.0,2020.0,397.9
461,5.0,1.0,20.0,2020.0,401.6
462,6.0,1.0,20.0,2020.0,393.1
463,7.0,1.0,20.0,2020.0,389.70000000000005
464,8.0,1.0,20.0,2020.0,396.5
465,9.0,1.0,20.0,2020.0,408.4
466,10.0,1.0,20.0,2020.0,362.09999999999997
467,11.0,1.0,20.0,2020.0,358.40000000000003
468,12.0,1.0,20.0,2020.0,-43.5
469,13.0,1.0,20.0,2020.0,-81.80000000000001
470,14.0,1.0,20.0,2020.0,-87.30000000000001
471,15.0,1.0,20.0,2020.0,-80.6
472,16.0,1.0,20.0,2020.0,-54.60000000000001
473,17.0,1.0,20.0,2020.0,24.700000000000003
474,18.0,1.0,20.0,2020.0,27.1
475,19.0,1.0,20.0,2020.0,22.8
476,20.0,1.0,20.0,2020.0,25.0
477,21.0,1.0,20.0,2020.0,315.5
478,22.0,1.0,20.0,2020.0,395.90000000000003
479,23.0,1.0,20.0,2020.0,355.3
480,0.0,1.0,21.0,2020.0,367.6
481,1.0,1.0,21.0,2020.0,385.6
482,2.0,1.0,21.0,2020.0,440.8
483,3.0,1.0,21.0,2020.0,470.4
484,4.0,1.0,21.0,2020.0,452.79999999999995
485,5.0,1.0,21.0,2020.0,435.70000000000005
486,6.0,1.0,21.0,2020.0,359.5
487,7.0,1.0,21.0,2020.0,364.0
488,8.0,1.0,21.0,2020.0,356.4
489,9.0,1.0,21.0,2020.0,351.20000000000005
490,10.0,1.0,21.0,2020.0,350.90000000000003
491,11.0,1.0,21.0,2020.0,356.29999999999995
492,12.0,1.0,21.0,2020.0,357.70000000000005
493,13.0,1.0,21.0,2020.0,366.0
494,14.0,1.0,21.0,2020.0,354.5
495,15.0,1.0,21.0,2020.0,367.79999999999995
496,16.0,1.0,21.0,2020.0,426.9
497,17.0,1.0,21.0,2020.0,461.9
498,18.0,1.0,21.0,2020.0,469.9
499,19.0,1.0,21.0,2020.0,472.4
500,20.0,1.0,21.0,2020.0,475.69999999999993
501,21.0,1.0,21.0,2020.0,472.79999999999995
502,22.0,1.0,21.0,2020.0,475.4
503,23.0,1.0,21.0,2020.0,503.90000000000003
504,0.0,1.0,22.0,2020.0,477.5
505,1.0,1.0,22.0,2020.0,477.0
506,2.0,1.0,22.0,2020.0,473.80000000000007
507,3.0,1.0,22.0,2020.0,464.7
508,4.0,1.0,22.0,2020.0,463.09999999999997
509,5.0,1.0,22.0,2020.0,469.2
510,6.0,1.0,22.0,2020.0,462.80000000000007
511,7.0,1.0,22.0,2020.0,459.8
512,8.0,1.0,22.0,2020.0,438.79999999999995
513,9.0,1.0,22.0,2020.0,459.4
514,10.0,1.0,22.0,2020.0,460.69999999999993
515,11.0,1.0,22.0,2020.0,469.1
516,12.0,1.0,22.0,2020.0,495.8
517,13.0,1.0,22.0,2020.0,468.19999999999993
518,14.0,1.0,22.0,2020.0,472.69999999999993
519,15.0,1.0,22.0,2020.0,496.6
520,16.0,1.0,22.0,2020.0,497.0
521,17.0,1.0,22.0,2020.0,489.80000000000007
522,18.0,1.0,22.0,2020.0,489.19999999999993
523,19.0,1.0,22.0,2020.0,496.29999999999995
524,20.0,1.0,22.0,2020.0,493.20000000000005
525,21.0,1.0,22.0,2020.0,487.9
526,22.0,1.0,22.0,2020.0,486.30000000000007
527,23.0,1.0,22.0,2020.0,492.6
528,0.0,1.0,23.0,2020.0,507.3
529,1.0,1.0,23.0,2020.0,483.69999999999993
530,2.0,1.0,23.0,2020.0,492.20000000000005
531,3.0,1.0,23.0,2020.0,494.0
532,4.0,1.0,23.0,2020.0,488.0
533,5.0,1.0,23.0,2020.0,492.3
534,6.0,1.0,23.0,2020.0,495.5
535,7.0,1.0,23.0,2020.0,495.5
536,8.0,1.0,23.0,2020.0,425.3
537,9.0,1.0,23.0,2020.0,407.19999999999993
538,10.0,1.0,23.0,2020.0,384.7
539,11.0,1.0,23.0,2020.0,385.6
540,12.0,1.0,23.0,2020.0,381.5
541,13.0,1.0,23.0,2020.0,393.6
542,14.0,1.0,23.0,2020.0,396.5
543,15.0,1.0,23.0,2020.0,441.0
544,16.0,1.0,23.0,2020.0,561.4
545,17.0,1.0,23.0,2020.0,511.8
546,18.0,1.0,23.0,2020.0,510.20000000000005
547,19.0,1.0,23.0,2020.0,507.2
548,20.0,1.0,23.0,2020.0,499.5
549,21.0,1.0,23.0,2020.0,491.9
550,22.0,1.0,23.0,2020.0,501.4
551,23.0,1.0,23.0,2020.0,521.4
552,0.0,1.0,24.0,2020.0,479.7
553,1.0,1.0,24.0,2020.0,479.5
554,2.0,1.0,24.0,2020.0,487.9
555,3.0,1.0,24.0,2020.0,492.8
556,4.0,1.0,24.0,2020.0,476.90000000000003
557,5.0,1.0,24.0,2020.0,413.70000000000005
558,6.0,1.0,24.0,2020.0,400.5
559,7.0,1.0,24.0,2020.0,409.40000000000003
560,8.0,1.0,24.0,2020.0,400.59999999999997
561,9.0,1.0,24.0,2020.0,409.2
562,10.0,1.0,24.0,2020.0,489.79999999999995
563,11.0,1.0,24.0,2020.0,512.5
564,12.0,1.0,24.0,2020.0,512.7
565,13.0,1.0,24.0,2020.0,508.3
566,14.0,1.0,24.0,2020.0,497.9
567,15.0,1.0,24.0,2020.0,510.6
