,hour,month,date,year,values
50,2.0,1.0,3.0,2018.0,2.8850000000000002
51,3.0,1.0,3.0,2018.0,3.466
52,4.0,1.0,3.0,2018.0,0.9090000000000007
53,5.0,1.0,3.0,2018.0,-6.709
54,6.0,1.0,3.0,2018.0,-22.881999999999998
55,7.0,1.0,3.0,2018.0,-20.822000000000003
56,8.0,1.0,3.0,2018.0,17.400999999999996
57,9.0,1.0,3.0,2018.0,20.247
58,10.0,1.0,3.0,2018.0,1.0909999999999993
59,11.0,1.0,3.0,2018.0,6.668999999999999
60,12.0,1.0,3.0,2018.0,6.102000000000001
61,13.0,1.0,3.0,2018.0,1.5429999999999993
62,14.0,1.0,3.0,2018.0,10.486999999999998
63,15.0,1.0,3.0,2018.0,4.150999999999998
64,16.0,1.0,3.0,2018.0,-14.769
65,17.0,1.0,3.0,2018.0,-11.634
66,18.0,1.0,3.0,2018.0,2.417
67,19.0,1.0,3.0,2018.0,9.219000000000001
68,20.0,1.0,3.0,2018.0,5.467999999999999
69,21.0,1.0,3.0,2018.0,-2.0149999999999992
70,22.0,1.0,3.0,2018.0,3.162
71,23.0,1.0,3.0,2018.0,-4.763000000000002
72,0.0,1.0,4.0,2018.0,2.3550000000000004
73,1.0,1.0,4.0,2018.0,2.0630000000000006
74,2.0,1.0,4.0,2018.0,-1.3099999999999996
75,3.0,1.0,4.0,2018.0,3.3500000000000014
76,4.0,1.0,4.0,2018.0,-2.3760000000000003
77,5.0,1.0,4.0,2018.0,1.0119999999999996
78,6.0,1.0,4.0,2018.0,-20.392000000000003
79,7.0,1.0,4.0,2018.0,-22.62
80,8.0,1.0,4.0,2018.0,12.619
81,9.0,1.0,4.0,2018.0,23.316
82,10.0,1.0,4.0,2018.0,1.2199999999999989
83,11.0,1.0,4.0,2018.0,-6.391999999999999
84,12.0,1.0,4.0,2018.0,-1.3229999999999995
85,13.0,1.0,4.0,2018.0,2.5180000000000007
86,14.0,1.0,4.0,2018.0,0.3539999999999992
87,15.0,1.0,4.0,2018.0,4.2989999999999995
88,16.0,1.0,4.0,2018.0,-20.586999999999996
89,17.0,1.0,4.0,2018.0,-3.0090000000000003
90,18.0,1.0,4.0,2018.0,9.400000000000006
91,19.0,1.0,4.0,2018.0,8.296000000000001
92,20.0,1.0,4.0,2018.0,-1.08
93,21.0,1.0,4.0,2018.0,3.787
94,22.0,1.0,4.0,2018.0,0.40100000000000025
95,23.0,1.0,4.0,2018.0,3.4849999999999994
96,0.0,1.0,5.0,2018.0,2.0279999999999987
97,1.0,1.0,5.0,2018.0,-9.996999999999998
98,2.0,1.0,5.0,2018.0,1.8310000000000013
99,3.0,1.0,5.0,2018.0,-0.6390000000000002
100,4.0,1.0,5.0,2018.0,0.7309999999999981
101,5.0,1.0,5.0,2018.0,-2.121999999999999
102,6.0,1.0,5.0,2018.0,-18.527000000000005
103,7.0,1.0,5.0,2018.0,-21.284000000000006
104,8.0,1.0,5.0,2018.0,19.349
105,9.0,1.0,5.0,2018.0,20.080000000000002
106,10.0,1.0,5.0,2018.0,0.484
107,11.0,1.0,5.0,2018.0,-1.1960000000000006
108,12.0,1.0,5.0,2018.0,3.4339999999999984
109,13.0,1.0,5.0,2018.0,4.587999999999997
110,14.0,1.0,5.0,2018.0,6.801999999999999
111,15.0,1.0,5.0,2018.0,6.239
112,16.0,1.0,5.0,2018.0,-24.493000000000006
113,17.0,1.0,5.0,2018.0,-15.136000000000003
114,18.0,1.0,5.0,2018.0,6.798
115,19.0,1.0,5.0,2018.0,4.632
116,20.0,1.0,5.0,2018.0,0.9059999999999988
117,21.0,1.0,5.0,2018.0,0.2029999999999994
118,22.0,1.0,5.0,2018.0,-1.5940000000000012
119,23.0,1.0,5.0,2018.0,3.606
120,0.0,1.0,6.0,2018.0,-1.282000000000001
121,1.0,1.0,6.0,2018.0,4.701000000000001
122,2.0,1.0,6.0,2018.0,0.258
123,3.0,1.0,6.0,2018.0,3.8609999999999998
124,4.0,1.0,6.0,2018.0,-10.72
125,5.0,1.0,6.0,2018.0,-0.057000000000000384
126,6.0,1.0,6.0,2018.0,-20.967999999999996
127,7.0,1.0,6.0,2018.0,-26.718000000000004
128,8.0,1.0,6.0,2018.0,20.554
129,9.0,1.0,6.0,2018.0,29.398999999999994
130,10.0,1.0,6.0,2018.0,-2.2860000000000014
131,11.0,1.0,6.0,2018.0,-1.6519999999999975
132,12.0,1.0,6.0,2018.0,-4.747999999999999
133,13.0,1.0,6.0,2018.0,5.295999999999999
134,14.0,1.0,6.0,2018.0,1.2420000000000009
135,15.0,1.0,6.0,2018.0,1.1910000000000007
136,16.0,1.0,6.0,2018.0,-3.639999999999999
137,17.0,1.0,6.0,2018.0,-3.7680000000000042
138,18.0,1.0,6.0,2018.0,8.600999999999996
139,19.0,1.0,6.0,2018.0,5.356000000000001
140,20.0,1.0,6.0,2018.0,1.4660000000000002
141,21.0,1.0,6.0,2018.0,1.7799999999999998
142,22.0,1.0,6.0,2018.0,-2.743999999999998
143,23.0,1.0,6.0,2018.0,3.302
144,0.0,1.0,7.0,2018.0,0.4690000000000003
145,1.0,1.0,7.0,2018.0,-0.4609999999999994
146,2.0,1.0,7.0,2018.0,1.8560000000000003
147,3.0,1.0,7.0,2018.0,-2.9019999999999992
148,4.0,1.0,7.0,2018.0,2.475999999999999
149,5.0,1.0,7.0,2018.0,1.5570000000000004
150,6.0,1.0,7.0,2018.0,-24.627
151,7.0,1.0,7.0,2018.0,-14.855
152,8.0,1.0,7.0,2018.0,14.011000000000003
153,9.0,1.0,7.0,2018.0,24.07999999999999
154,10.0,1.0,7.0,2018.0,-7.336999999999996
155,11.0,1.0,7.0,2018.0,-13.206999999999997
156,12.0,1.0,7.0,2018.0,5.085000000000004
157,13.0,1.0,7.0,2018.0,9.000000000000002
158,14.0,1.0,7.0,2018.0,2.8810000000000002
159,15.0,1.0,7.0,2018.0,0.37299999999999933
160,16.0,1.0,7.0,2018.0,-22.840999999999994
161,17.0,1.0,7.0,2018.0,-2.6359999999999957
162,18.0,1.0,7.0,2018.0,13.490999999999998
163,19.0,1.0,7.0,2018.0,5.934999999999999
164,20.0,1.0,7.0,2018.0,2.0939999999999994
165,21.0,1.0,7.0,2018.0,-1.5239999999999991
166,22.0,1.0,7.0,2018.0,1.5789999999999988
167,23.0,1.0,7.0,2018.0,-2.9799999999999995
168,0.0,1.0,8.0,2018.0,1.7279999999999998
169,1.0,1.0,8.0,2018.0,-1.4999999999999991
170,2.0,1.0,8.0,2018.0,3.4590000000000014
171,3.0,1.0,8.0,2018.0,-4.499999999999999
172,4.0,1.0,8.0,2018.0,2.71
173,5.0,1.0,8.0,2018.0,-0.022999999999999687
174,6.0,1.0,8.0,2018.0,-20.613
175,7.0,1.0,8.0,2018.0,-20.271
176,8.0,1.0,8.0,2018.0,23.587999999999997
177,9.0,1.0,8.0,2018.0,12.623000000000001
178,10.0,1.0,8.0,2018.0,0.7109999999999994
179,11.0,1.0,8.0,2018.0,-8.855
180,12.0,1.0,8.0,2018.0,-2.0379999999999985
181,13.0,1.0,8.0,2018.0,-2.4240000000000004
182,14.0,1.0,8.0,2018.0,-0.258
183,15.0,1.0,8.0,2018.0,-6.331999999999999
184,16.0,1.0,8.0,2018.0,-26.772999999999996
185,17.0,1.0,8.0,2018.0,-20.980999999999998
186,18.0,1.0,8.0,2018.0,2.2500000000000036
187,19.0,1.0,8.0,2018.0,7.409
188,20.0,1.0,8.0,2018.0,-0.18100000000000183
189,21.0,1.0,8.0,2018.0,0.16299999999999937
190,22.0,1.0,8.0,2018.0,2.5949999999999993
191,23.0,1.0,8.0,2018.0,-2.4930000000000003
192,0.0,1.0,9.0,2018.0,3.7710000000000004
193,1.0,1.0,9.0,2018.0,0.08899999999999864
194,2.0,1.0,9.0,2018.0,-1.9650000000000016
195,3.0,1.0,9.0,2018.0,1.6760000000000002
196,4.0,1.0,9.0,2018.0,-1.4030000000000014
197,5.0,1.0,9.0,2018.0,1.8320000000000007
198,6.0,1.0,9.0,2018.0,-24.458000000000002
199,7.0,1.0,9.0,2018.0,-27.628
200,8.0,1.0,9.0,2018.0,16.805999999999997
201,9.0,1.0,9.0,2018.0,14.019999999999998
202,10.0,1.0,9.0,2018.0,2.6470000000000002
203,11.0,1.0,9.0,2018.0,0.40800000000000125
204,12.0,1.0,9.0,2018.0,4.898999999999997
205,13.0,1.0,9.0,2018.0,4.128000000000001
206,14.0,1.0,9.0,2018.0,-0.9549999999999992
207,15.0,1.0,9.0,2018.0,3.3099999999999987
208,16.0,1.0,9.0,2018.0,-3.273999999999999
209,17.0,1.0,9.0,2018.0,-5.193000000000005
210,18.0,1.0,9.0,2018.0,1.1630000000000038
211,19.0,1.0,9.0,2018.0,7.024
212,20.0,1.0,9.0,2018.0,3.7719999999999994
213,21.0,1.0,9.0,2018.0,-0.13900000000000023
214,22.0,1.0,9.0,2018.0,1.9990000000000006
215,23.0,1.0,9.0,2018.0,-1.2080000000000002
216,0.0,1.0,10.0,2018.0,4.346000000000001
217,1.0,1.0,10.0,2018.0,-3.279
218,2.0,1.0,10.0,2018.0,4.174999999999999
219,3.0,1.0,10.0,2018.0,-1.1389999999999993
220,4.0,1.0,10.0,2018.0,3.359
221,5.0,1.0,10.0,2018.0,-12.159
222,6.0,1.0,10.0,2018.0,-19.527
223,7.0,1.0,10.0,2018.0,-21.357000000000003
224,8.0,1.0,10.0,2018.0,30.676000000000002
225,9.0,1.0,10.0,2018.0,21.222
226,10.0,1.0,10.0,2018.0,2.2910000000000004
227,11.0,1.0,10.0,2018.0,1.2589999999999995
228,12.0,1.0,10.0,2018.0,5.872
229,13.0,1.0,10.0,2018.0,-0.8020000000000005
230,14.0,1.0,10.0,2018.0,8.517
231,15.0,1.0,10.0,2018.0,0.9309999999999992
232,16.0,1.0,10.0,2018.0,-16.764000000000003
233,17.0,1.0,10.0,2018.0,-26.713999999999995
234,18.0,1.0,10.0,2018.0,7.257
235,19.0,1.0,10.0,2018.0,9.994
236,20.0,1.0,10.0,2018.0,-1.7120000000000006
237,21.0,1.0,10.0,2018.0,2.1049999999999995
238,22.0,1.0,10.0,2018.0,1.9570000000000025
239,23.0,1.0,10.0,2018.0,-2.288000000000002
240,0.0,1.0,11.0,2018.0,3.205000000000002
241,1.0,1.0,11.0,2018.0,-0.18200000000000038
242,2.0,1.0,11.0,2018.0,3.8599999999999994
243,3.0,1.0,11.0,2018.0,0.8250000000000006
244,4.0,1.0,11.0,2018.0,-1.6060000000000008
245,5.0,1.0,11.0,2018.0,1.1370000000000005
246,6.0,1.0,11.0,2018.0,-21.026999999999997
247,7.0,1.0,11.0,2018.0,-24.69
248,8.0,1.0,11.0,2018.0,12.469000000000001
249,9.0,1.0,11.0,2018.0,19.051000000000002
250,10.0,1.0,11.0,2018.0,-1.304999999999998
251,11.0,1.0,11.0,2018.0,-4.0269999999999975
252,12.0,1.0,11.0,2018.0,-4.262999999999998
253,13.0,1.0,11.0,2018.0,2.4029999999999987
254,14.0,1.0,11.0,2018.0,1.6539999999999981
255,15.0,1.0,11.0,2018.0,3.3789999999999987
256,16.0,1.0,11.0,2018.0,-20.441999999999997
257,17.0,1.0,11.0,2018.0,-7.089000000000002
258,18.0,1.0,11.0,2018.0,13.620000000000005
259,19.0,1.0,11.0,2018.0,10.256000000000002
260,20.0,1.0,11.0,2018.0,-4.105000000000001
261,21.0,1.0,11.0,2018.0,2.497
262,22.0,1.0,11.0,2018.0,-1.794
263,23.0,1.0,11.0,2018.0,1.46
264,0.0,1.0,12.0,2018.0,-1.3970000000000007
265,1.0,1.0,12.0,2018.0,-8.501999999999997
266,2.0,1.0,12.0,2018.0,-3.029000000000001
267,3.0,1.0,12.0,2018.0,3.4959999999999996
268,4.0,1.0,12.0,2018.0,-4.894
269,5.0,1.0,12.0,2018.0,3.1579999999999995
270,6.0,1.0,12.0,2018.0,-24.052000000000003
271,7.0,1.0,12.0,2018.0,-16.924000000000007
272,8.0,1.0,12.0,2018.0,16.419
273,9.0,1.0,12.0,2018.0,20.555
274,10.0,1.0,12.0,2018.0,-3.606
275,11.0,1.0,12.0,2018.0,2.389000000000001
276,12.0,1.0,12.0,2018.0,6.388999999999999
277,13.0,1.0,12.0,2018.0,5.183
278,14.0,1.0,12.0,2018.0,0.3119999999999985
279,15.0,1.0,12.0,2018.0,-0.9659999999999993
280,16.0,1.0,12.0,2018.0,-26.563000000000002
281,17.0,1.0,12.0,2018.0,-18.381
282,18.0,1.0,12.0,2018.0,4.843
283,19.0,1.0,12.0,2018.0,-1.0330000000000004
284,20.0,1.0,12.0,2018.0,-2.688999999999999
285,21.0,1.0,12.0,2018.0,1.842999999999999
286,22.0,1.0,12.0,2018.0,-2.3839999999999995
287,23.0,1.0,12.0,2018.0,1.3809999999999993
288,0.0,1.0,13.0,2018.0,-0.07200000000000095
289,1.0,1.0,13.0,2018.0,2.711000000000002
290,2.0,1.0,13.0,2018.0,2.4330000000000003
291,3.0,1.0,13.0,2018.0,0.011000000000001009
292,4.0,1.0,13.0,2018.0,-7.75
293,5.0,1.0,13.0,2018.0,-2.582
294,6.0,1.0,13.0,2018.0,-20.662999999999997
295,7.0,1.0,13.0,2018.0,-27.103
296,8.0,1.0,13.0,2018.0,16.483999999999998
297,9.0,1.0,13.0,2018.0,20.654000000000003
298,10.0,1.0,13.0,2018.0,1.4939999999999998
299,11.0,1.0,13.0,2018.0,0.16799999999999926
300,12.0,1.0,13.0,2018.0,1.5919999999999987
301,13.0,1.0,13.0,2018.0,-0.5690000000000008
302,14.0,1.0,13.0,2018.0,3.411999999999999
303,15.0,1.0,13.0,2018.0,1.176000000000001
304,16.0,1.0,13.0,2018.0,-10.349999999999998
305,17.0,1.0,13.0,2018.0,-17.798000000000002
306,18.0,1.0,13.0,2018.0,4.7209999999999965
307,19.0,1.0,13.0,2018.0,10.516
308,20.0,1.0,13.0,2018.0,0.8309999999999995
309,21.0,1.0,13.0,2018.0,4.86
310,22.0,1.0,13.0,2018.0,-2.934
311,23.0,1.0,13.0,2018.0,5.687000000000003
312,0.0,1.0,14.0,2018.0,-0.37100000000000044
313,1.0,1.0,14.0,2018.0,1.1490000000000027
314,2.0,1.0,14.0,2018.0,-1.1190000000000007
315,3.0,1.0,14.0,2018.0,0.46800000000000086
316,4.0,1.0,14.0,2018.0,1.311
317,5.0,1.0,14.0,2018.0,-1.2379999999999987
318,6.0,1.0,14.0,2018.0,-20.207
319,7.0,1.0,14.0,2018.0,-18.075
320,8.0,1.0,14.0,2018.0,17.461
321,9.0,1.0,14.0,2018.0,22.015
322,10.0,1.0,14.0,2018.0,-7.112000000000002
323,11.0,1.0,14.0,2018.0,-22.527
324,12.0,1.0,14.0,2018.0,8.200000000000003
325,13.0,1.0,14.0,2018.0,1.5749999999999975
326,14.0,1.0,14.0,2018.0,2.6209999999999987
327,15.0,1.0,14.0,2018.0,-7.242000000000001
328,16.0,1.0,14.0,2018.0,-24.090999999999994
329,17.0,1.0,14.0,2018.0,-12.280999999999995
330,18.0,1.0,14.0,2018.0,11.431000000000001
331,19.0,1.0,14.0,2018.0,-2.535
332,20.0,1.0,14.0,2018.0,2.434000000000001
333,21.0,1.0,14.0,2018.0,1.8110000000000004
334,22.0,1.0,14.0,2018.0,1.544
335,23.0,1.0,14.0,2018.0,-0.3649999999999993
336,0.0,1.0,15.0,2018.0,2.8779999999999983
337,1.0,1.0,15.0,2018.0,0.8050000000000006
338,2.0,1.0,15.0,2018.0,2.269
339,3.0,1.0,15.0,2018.0,-0.6399999999999997
340,4.0,1.0,15.0,2018.0,0.6599999999999993
341,5.0,1.0,15.0,2018.0,2.582
342,6.0,1.0,15.0,2018.0,-20.592999999999996
343,7.0,1.0,15.0,2018.0,-19.051000000000002
344,8.0,1.0,15.0,2018.0,18.453000000000003
345,9.0,1.0,15.0,2018.0,20.208
346,10.0,1.0,15.0,2018.0,-0.48900000000000077
347,11.0,1.0,15.0,2018.0,-5.919999999999999
348,12.0,1.0,15.0,2018.0,-1.7929999999999975
349,13.0,1.0,15.0,2018.0,-0.4840000000000009
350,14.0,1.0,15.0,2018.0,-1.588
351,15.0,1.0,15.0,2018.0,-4.622
352,16.0,1.0,15.0,2018.0,-30.488
353,17.0,1.0,15.0,2018.0,-26.156
354,18.0,1.0,15.0,2018.0,7.030000000000008
355,19.0,1.0,15.0,2018.0,9.664000000000001
356,20.0,1.0,15.0,2018.0,-0.11600000000000055
357,21.0,1.0,15.0,2018.0,1.0430000000000001
358,22.0,1.0,15.0,2018.0,3.889999999999999
359,23.0,1.0,15.0,2018.0,0.5169999999999995
360,0.0,1.0,16.0,2018.0,0.9660000000000002
361,1.0,1.0,16.0,2018.0,3.8390000000000004
362,2.0,1.0,16.0,2018.0,-1.790000000000001
363,3.0,1.0,16.0,2018.0,5.7909999999999995
364,4.0,1.0,16.0,2018.0,-0.9179999999999997
365,5.0,1.0,16.0,2018.0,3.3919999999999995
366,6.0,1.0,16.0,2018.0,-21.878
367,7.0,1.0,16.0,2018.0,-27.117999999999995
368,8.0,1.0,16.0,2018.0,21.886000000000006
369,9.0,1.0,16.0,2018.0,9.490000000000002
370,10.0,1.0,16.0,2018.0,2.9970000000000008
371,11.0,1.0,16.0,2018.0,2.798000000000001
372,12.0,1.0,16.0,2018.0,10.499000000000002
373,13.0,1.0,16.0,2018.0,3.7479999999999993
374,14.0,1.0,16.0,2018.0,1.4200000000000017
375,15.0,1.0,16.0,2018.0,3.1900000000000013
376,16.0,1.0,16.0,2018.0,-3.9939999999999998
377,17.0,1.0,16.0,2018.0,-17.592999999999996
378,18.0,1.0,16.0,2018.0,6.692999999999998
379,19.0,1.0,16.0,2018.0,5.209000000000001
380,20.0,1.0,16.0,2018.0,4.837
381,21.0,1.0,16.0,2018.0,-0.31899999999999995
382,22.0,1.0,16.0,2018.0,1.9040000000000008
383,23.0,1.0,16.0,2018.0,-0.8429999999999991
384,0.0,1.0,17.0,2018.0,2.470999999999999
385,1.0,1.0,17.0,2018.0,-0.4740000000000002
386,2.0,1.0,17.0,2018.0,0.75
387,3.0,1.0,17.0,2018.0,4.226000000000001
388,4.0,1.0,17.0,2018.0,5.648999999999997
389,5.0,1.0,17.0,2018.0,-7.134000000000001
390,6.0,1.0,17.0,2018.0,-21.732
391,7.0,1.0,17.0,2018.0,-22.272000000000002
392,8.0,1.0,17.0,2018.0,20.956000000000003
393,9.0,1.0,17.0,2018.0,15.837000000000003
394,10.0,1.0,17.0,2018.0,7.441000000000001
395,11.0,1.0,17.0,2018.0,3.358999999999999
396,12.0,1.0,17.0,2018.0,5.572000000000001
397,13.0,1.0,17.0,2018.0,4.003000000000002
398,14.0,1.0,17.0,2018.0,5.102
399,15.0,1.0,17.0,2018.0,4.355999999999999
400,16.0,1.0,17.0,2018.0,-10.349000000000002
401,17.0,1.0,17.0,2018.0,-21.639
402,18.0,1.0,17.0,2018.0,6.016999999999996
403,19.0,1.0,17.0,2018.0,4.288999999999998
404,20.0,1.0,17.0,2018.0,1.9879999999999987
405,21.0,1.0,17.0,2018.0,1.5199999999999996
406,22.0,1.0,17.0,2018.0,0.24200000000000088
407,23.0,1.0,17.0,2018.0,-1.253000000000001
408,0.0,1.0,18.0,2018.0,0.12999999999999945
409,1.0,1.0,18.0,2018.0,0.43299999999999894
410,2.0,1.0,18.0,2018.0,1.435
411,3.0,1.0,18.0,2018.0,-0.15499999999999847
412,4.0,1.0,18.0,2018.0,-0.19099999999999984
413,5.0,1.0,18.0,2018.0,16.457
414,6.0,1.0,18.0,2018.0,-24.482000000000003
415,7.0,1.0,18.0,2018.0,-21.080000000000002
416,8.0,1.0,18.0,2018.0,11.104000000000003
417,9.0,1.0,18.0,2018.0,14.975999999999999
418,10.0,1.0,18.0,2018.0,-1.6099999999999977
419,11.0,1.0,18.0,2018.0,-4.556999999999997
420,12.0,1.0,18.0,2018.0,-3.4529999999999994
421,13.0,1.0,18.0,2018.0,2.4430000000000014
422,14.0,1.0,18.0,2018.0,4.233999999999998
423,15.0,1.0,18.0,2018.0,4.1290000000000004
424,16.0,1.0,18.0,2018.0,-19.157000000000004
425,17.0,1.0,18.0,2018.0,-21.269000000000005
426,18.0,1.0,18.0,2018.0,6.210000000000001
427,19.0,1.0,18.0,2018.0,5.151
428,20.0,1.0,18.0,2018.0,1.0549999999999997
429,21.0,1.0,18.0,2018.0,3.0970000000000004
430,22.0,1.0,18.0,2018.0,0.5709999999999997
431,23.0,1.0,18.0,2018.0,0.8099999999999987
432,0.0,1.0,19.0,2018.0,3.9979999999999976
433,1.0,1.0,19.0,2018.0,-9.012
434,2.0,1.0,19.0,2018.0,1.3359999999999994
435,3.0,1.0,19.0,2018.0,-1.4889999999999994
436,4.0,1.0,19.0,2018.0,-0.7539999999999978
437,5.0,1.0,19.0,2018.0,0.6430000000000007
438,6.0,1.0,19.0,2018.0,-22.811999999999998
439,7.0,1.0,19.0,2018.0,-17.078999999999997
440,8.0,1.0,19.0,2018.0,18.748999999999995
441,9.0,1.0,19.0,2018.0,17.705
442,10.0,1.0,19.0,2018.0,-0.8560000000000016
443,11.0,1.0,19.0,2018.0,2.229000000000001
444,12.0,1.0,19.0,2018.0,7.438999999999999
445,13.0,1.0,19.0,2018.0,1.4380000000000006
446,14.0,1.0,19.0,2018.0,-3.673
447,15.0,1.0,19.0,2018.0,-3.9610000000000003
448,16.0,1.0,19.0,2018.0,-25.538
449,17.0,1.0,19.0,2018.0,-22.245999999999995
450,18.0,1.0,19.0,2018.0,2.312999999999999
451,19.0,1.0,19.0,2018.0,0.7019999999999982
452,20.0,1.0,19.0,2018.0,-2.9589999999999987
453,21.0,1.0,19.0,2018.0,0.047999999999999154
454,22.0,1.0,19.0,2018.0,-0.7489999999999997
455,23.0,1.0,19.0,2018.0,-0.8640000000000017
456,0.0,1.0,20.0,2018.0,4.637999999999998
457,1.0,1.0,20.0,2018.0,2.686000000000001
458,2.0,1.0,20.0,2018.0,2.2779999999999996
459,3.0,1.0,20.0,2018.0,0.2810000000000006
460,4.0,1.0,20.0,2018.0,-8.69
461,5.0,1.0,20.0,2018.0,2.9829999999999997
462,6.0,1.0,20.0,2018.0,-22.203
463,7.0,1.0,20.0,2018.0,-24.843000000000004
464,8.0,1.0,20.0,2018.0,14.738999999999997
465,9.0,1.0,20.0,2018.0,26.309000000000005
466,10.0,1.0,20.0,2018.0,-4.031000000000001
467,11.0,1.0,20.0,2018.0,-6.092
468,12.0,1.0,20.0,2018.0,-2.633000000000001
469,13.0,1.0,20.0,2018.0,1.6109999999999989
470,14.0,1.0,20.0,2018.0,-2.498000000000001
471,15.0,1.0,20.0,2018.0,-0.7840000000000007
472,16.0,1.0,20.0,2018.0,-14.025000000000002
473,17.0,1.0,20.0,2018.0,-16.568000000000005
474,18.0,1.0,20.0,2018.0,6.676000000000002
475,19.0,1.0,20.0,2018.0,0.7960000000000012
476,20.0,1.0,20.0,2018.0,2.270999999999999
477,21.0,1.0,20.0,2018.0,-2.1450000000000005
478,22.0,1.0,20.0,2018.0,-0.5890000000000004
479,23.0,1.0,20.0,2018.0,0.39700000000000024
480,0.0,1.0,21.0,2018.0,-0.08100000000000085
481,1.0,1.0,21.0,2018.0,-2.555999999999999
482,2.0,1.0,21.0,2018.0,1.1559999999999997
483,3.0,1.0,21.0,2018.0,-4.162
484,4.0,1.0,21.0,2018.0,1.291
485,5.0,1.0,21.0,2018.0,-2.847999999999999
486,6.0,1.0,21.0,2018.0,-22.092000000000002
487,7.0,1.0,21.0,2018.0,-18.25
488,8.0,1.0,21.0,2018.0,14.611
489,9.0,1.0,21.0,2018.0,22.085
490,10.0,1.0,21.0,2018.0,-1.2669999999999977
491,11.0,1.0,21.0,2018.0,-22.142
492,12.0,1.0,21.0,2018.0,5.065000000000003
493,13.0,1.0,21.0,2018.0,8.760000000000002
494,14.0,1.0,21.0,2018.0,0.47600000000000087
495,15.0,1.0,21.0,2018.0,-4.777000000000001
496,16.0,1.0,21.0,2018.0,-27.551
497,17.0,1.0,21.0,2018.0,-11.875999999999998
498,18.0,1.0,21.0,2018.0,12.041
499,19.0,1.0,21.0,2018.0,-0.7099999999999973
500,20.0,1.0,21.0,2018.0,-0.23599999999999977
501,21.0,1.0,21.0,2018.0,0.25099999999999945
502,22.0,1.0,21.0,2018.0,-1.1060000000000008
503,23.0,1.0,21.0,2018.0,-2.679999999999998
504,0.0,1.0,22.0,2018.0,0.17799999999999994
505,1.0,1.0,22.0,2018.0,-0.019999999999999574
506,2.0,1.0,22.0,2018.0,0.009000000000000341
507,3.0,1.0,22.0,2018.0,-2.6050000000000004
508,4.0,1.0,22.0,2018.0,-0.35000000000000053
509,5.0,1.0,22.0,2018.0,0.2969999999999988
510,6.0,1.0,22.0,2018.0,-22.092999999999996
511,7.0,1.0,22.0,2018.0,-21.046
512,8.0,1.0,22.0,2018.0,17.298000000000002
513,9.0,1.0,22.0,2018.0,14.208000000000002
514,10.0,1.0,22.0,2018.0,-1.0089999999999986
515,11.0,1.0,22.0,2018.0,-4.03
516,12.0,1.0,22.0,2018.0,-8.078
517,13.0,1.0,22.0,2018.0,1.8609999999999989
